location_id,borough,zone,day_type,request_hour,dates_with_requests,possible_dates,dates_median_above_city,dates_long_share_above_city,min_daily_n,median_daily_n
109,Staten Island,Great Kills,Weekend,11,8,8,7,7,18,32.5
109,Staten Island,Great Kills,Weekend,12,8,8,8,6,17,24.0
109,Staten Island,Great Kills,Weekend,13,8,8,8,7,18,29.5
109,Staten Island,Great Kills,Weekend,14,8,8,7,5,16,26.0
109,Staten Island,Great Kills,Weekend,15,8,8,7,7,18,28.0
109,Staten Island,Great Kills,Weekend,16,8,8,8,6,14,23.5
109,Staten Island,Great Kills,Weekend,17,8,8,8,8,13,27.0
109,Staten Island,Great Kills,Weekend,18,8,8,8,8,17,24.5
109,Staten Island,Great Kills,Weekend,19,8,8,8,8,12,24.5
109,Staten Island,Great Kills,Weekend,20,8,8,8,7,13,21.0
109,Staten Island,Great Kills,Weekend,21,8,8,7,7,14,22.0
109,Staten Island,Great Kills,Weekend,22,8,8,8,6,8,18.0
109,Staten Island,Great Kills,Weekend,23,8,8,8,8,3,15.0
110,Staten Island,Great Kills Park,Weekday,0,1,22,1,1,1,1.0
110,Staten Island,Great Kills Park,Weekday,4,1,22,1,1,1,1.0
110,Staten Island,Great Kills Park,Weekday,6,1,22,1,0,1,1.0
110,Staten Island,Great Kills Park,Weekday,7,1,22,1,1,1,1.0
110,Staten Island,Great Kills Park,Weekday,8,4,22,3,0,1,1.0
110,Staten Island,Great Kills Park,Weekday,10,1,22,0,0,1,1.0
110,Staten Island,Great Kills Park,Weekday,11,1,22,0,0,1,1.0
110,Staten Island,Great Kills Park,Weekday,12,2,22,1,0,1,1.5
110,Staten Island,Great Kills Park,Weekday,14,2,22,0,0,1,1.0
110,Staten Island,Great Kills Park,Weekday,15,3,22,3,0,1,1.0
110,Staten Island,Great Kills Park,Weekday,16,1,22,1,0,1,1.0
110,Staten Island,Great Kills Park,Weekday,17,1,22,1,1,1,1.0
110,Staten Island,Great Kills Park,Weekday,18,2,22,2,1,1,1.0
110,Staten Island,Great Kills Park,Weekday,19,1,22,1,0,1,1.0
110,Staten Island,Great Kills Park,Weekday,20,1,22,1,1,1,1.0
110,Staten Island,Great Kills Park,Weekday,21,2,22,1,1,1,1.0
110,Staten Island,Great Kills Park,Weekday,22,1,22,1,0,1,1.0
110,Staten Island,Great Kills Park,Weekday,23,1,22,1,1,1,1.0
110,Staten Island,Great Kills Park,Weekend,1,1,8,1,0,1,1.0
110,Staten Island,Great Kills Park,Weekend,6,1,8,0,0,1,1.0
110,Staten Island,Great Kills Park,Weekend,8,1,8,1,0,1,1.0
110,Staten Island,Great Kills Park,Weekend,9,1,8,1,1,1,1.0
110,Staten Island,Great Kills Park,Weekend,13,1,8,1,1,1,1.0
110,Staten Island,Great Kills Park,Weekend,15,2,8,1,1,1,1.0
110,Staten Island,Great Kills Park,Weekend,16,1,8,1,0,1,1.0
110,Staten Island,Great Kills Park,Weekend,17,1,8,1,0,1,1.0
110,Staten Island,Great Kills Park,Weekend,18,1,8,0,0,1,1.0
110,Staten Island,Great Kills Park,Weekend,19,1,8,1,0,1,1.0
110,Staten Island,Great Kills Park,Weekend,21,1,8,1,0,1,1.0
111,Brooklyn,Green-Wood Cemetery,Weekday,0,9,22,6,0,1,2.0
111,Brooklyn,Green-Wood Cemetery,Weekday,1,11,22,9,2,1,1.0
111,Brooklyn,Green-Wood Cemetery,Weekday,2,6,22,3,0,1,1.0
111,Brooklyn,Green-Wood Cemetery,Weekday,3,9,22,5,2,1,1.0
111,Brooklyn,Green-Wood Cemetery,Weekday,4,6,22,4,2,1,1.0
111,Brooklyn,Green-Wood Cemetery,Weekday,5,5,22,4,2,1,1.0
111,Brooklyn,Green-Wood Cemetery,Weekday,6,6,22,5,1,1,1.0
111,Brooklyn,Green-Wood Cemetery,Weekday,7,11,22,2,1,1,1.0
111,Brooklyn,Green-Wood Cemetery,Weekday,8,11,22,3,0,1,2.0
111,Brooklyn,Green-Wood Cemetery,Weekday,9,13,22,5,1,1,1.0
111,Brooklyn,Green-Wood Cemetery,Weekday,10,15,22,6,1,1,1.0
111,Brooklyn,Green-Wood Cemetery,Weekday,11,13,22,7,0,1,1.0
111,Brooklyn,Green-Wood Cemetery,Weekday,12,15,22,5,0,1,2.0
111,Brooklyn,Green-Wood Cemetery,Weekday,13,12,22,6,1,1,1.0
111,Brooklyn,Green-Wood Cemetery,Weekday,14,15,22,8,5,1,2.0
111,Brooklyn,Green-Wood Cemetery,Weekday,15,20,22,13,4,1,1.5
111,Brooklyn,Green-Wood Cemetery,Weekday,16,17,22,7,3,1,3.0
111,Brooklyn,Green-Wood Cemetery,Weekday,17,21,22,8,2,1,2.0
111,Brooklyn,Green-Wood Cemetery,Weekday,18,20,22,11,3,1,2.0
111,Brooklyn,Green-Wood Cemetery,Weekday,19,13,22,7,1,1,1.0
111,Brooklyn,Green-Wood Cemetery,Weekday,20,15,22,9,1,1,1.0
111,Brooklyn,Green-Wood Cemetery,Weekday,21,17,22,9,0,1,2.0
111,Brooklyn,Green-Wood Cemetery,Weekday,22,13,22,1,0,1,2.0
111,Brooklyn,Green-Wood Cemetery,Weekday,23,12,22,6,1,1,1.0
111,Brooklyn,Green-Wood Cemetery,Weekend,0,5,8,3,1,1,2.0
111,Brooklyn,Green-Wood Cemetery,Weekend,1,5,8,2,1,1,1.0
111,Brooklyn,Green-Wood Cemetery,Weekend,2,5,8,2,1,1,2.0
111,Brooklyn,Green-Wood Cemetery,Weekend,3,6,8,3,0,1,1.0
111,Brooklyn,Green-Wood Cemetery,Weekend,4,5,8,2,1,1,3.0
111,Brooklyn,Green-Wood Cemetery,Weekend,5,3,8,1,0,1,1.0
111,Brooklyn,Green-Wood Cemetery,Weekend,6,1,8,0,0,1,1.0
111,Brooklyn,Green-Wood Cemetery,Weekend,7,2,8,1,0,1,1.0
111,Brooklyn,Green-Wood Cemetery,Weekend,8,2,8,1,0,1,1.0
111,Brooklyn,Green-Wood Cemetery,Weekend,9,6,8,3,0,1,1.0
111,Brooklyn,Green-Wood Cemetery,Weekend,10,7,8,2,1,1,1.0
111,Brooklyn,Green-Wood Cemetery,Weekend,11,7,8,3,1,1,2.0
111,Brooklyn,Green-Wood Cemetery,Weekend,12,7,8,4,0,1,2.0
111,Brooklyn,Green-Wood Cemetery,Weekend,13,8,8,0,0,1,2.5
111,Brooklyn,Green-Wood Cemetery,Weekend,14,8,8,0,0,1,2.0
111,Brooklyn,Green-Wood Cemetery,Weekend,15,7,8,1,0,1,2.0
111,Brooklyn,Green-Wood Cemetery,Weekend,16,5,8,1,0,1,2.0
111,Brooklyn,Green-Wood Cemetery,Weekend,17,8,8,5,1,1,3.0
111,Brooklyn,Green-Wood Cemetery,Weekend,18,7,8,4,0,1,2.0
111,Brooklyn,Green-Wood Cemetery,Weekend,19,7,8,1,0,1,2.0
111,Brooklyn,Green-Wood Cemetery,Weekend,20,6,8,3,1,1,1.5
111,Brooklyn,Green-Wood Cemetery,Weekend,21,6,8,3,0,1,1.0
111,Brooklyn,Green-Wood Cemetery,Weekend,22,6,8,2,1,1,1.0
111,Brooklyn,Green-Wood Cemetery,Weekend,23,3,8,1,2,1,2.0
112,Brooklyn,Greenpoint,Weekday,0,22,22,0,0,74,111.0
112,Brooklyn,Greenpoint,Weekday,1,22,22,1,1,40,63.0
112,Brooklyn,Greenpoint,Weekday,2,22,22,4,3,25,41.5
112,Brooklyn,Greenpoint,Weekday,3,22,22,3,2,24,44.0
112,Brooklyn,Greenpoint,Weekday,4,22,22,2,1,38,61.5
112,Brooklyn,Greenpoint,Weekday,5,22,22,12,4,95,120.0
112,Brooklyn,Greenpoint,Weekday,6,22,22,21,8,153,209.5
112,Brooklyn,Greenpoint,Weekday,7,22,22,16,8,213,294.0
112,Brooklyn,Greenpoint,Weekday,8,22,22,19,17,295,379.0
112,Brooklyn,Greenpoint,Weekday,9,22,22,18,10,300,340.0
112,Brooklyn,Greenpoint,Weekday,10,22,22,0,1,205,256.5
112,Brooklyn,Greenpoint,Weekday,11,22,22,0,0,187,239.5
112,Brooklyn,Greenpoint,Weekday,12,22,22,1,0,174,215.5
112,Brooklyn,Greenpoint,Weekday,13,22,22,1,0,160,218.0
112,Brooklyn,Greenpoint,Weekday,14,22,22,0,0,174,223.0
112,Brooklyn,Greenpoint,Weekday,15,22,22,0,0,171,208.0
112,Brooklyn,Greenpoint,Weekday,16,22,22,0,0,188,247.0
112,Brooklyn,Greenpoint,Weekday,17,22,22,0,0,254,316.5
112,Brooklyn,Greenpoint,Weekday,18,22,22,0,0,256,353.5
112,Brooklyn,Greenpoint,Weekday,19,22,22,0,0,209,333.0
112,Brooklyn,Greenpoint,Weekday,20,22,22,1,0,177,309.0
112,Brooklyn,Greenpoint,Weekday,21,22,22,1,0,192,338.5
112,Brooklyn,Greenpoint,Weekday,22,22,22,0,0,177,375.0
112,Brooklyn,Greenpoint,Weekday,23,22,22,1,0,115,241.5
112,Brooklyn,Greenpoint,Weekend,0,8,8,3,3,536,592.5
112,Brooklyn,Greenpoint,Weekend,1,8,8,1,1,388,429.5
112,Brooklyn,Greenpoint,Weekend,2,8,8,1,0,297,315.5
112,Brooklyn,Greenpoint,Weekend,3,8,8,0,0,183,221.5
112,Brooklyn,Greenpoint,Weekend,4,8,8,1,1,126,144.5
112,Brooklyn,Greenpoint,Weekend,5,8,8,0,2,85,113.0
112,Brooklyn,Greenpoint,Weekend,6,8,8,0,0,96,137.5
112,Brooklyn,Greenpoint,Weekend,7,8,8,1,1,150,162.5
112,Brooklyn,Greenpoint,Weekend,8,8,8,0,0,162,208.5
112,Brooklyn,Greenpoint,Weekend,9,8,8,1,2,233,282.0
112,Brooklyn,Greenpoint,Weekend,10,8,8,1,1,266,326.5
112,Brooklyn,Greenpoint,Weekend,11,8,8,1,0,302,380.5
112,Brooklyn,Greenpoint,Weekend,12,8,8,1,0,371,461.5
112,Brooklyn,Greenpoint,Weekend,13,8,8,0,0,354,451.5
112,Brooklyn,Greenpoint,Weekend,14,8,8,1,1,358,424.5
112,Brooklyn,Greenpoint,Weekend,15,8,8,0,0,355,424.0
112,Brooklyn,Greenpoint,Weekend,16,8,8,1,1,365,508.5
112,Brooklyn,Greenpoint,Weekend,17,8,8,0,0,338,506.5
112,Brooklyn,Greenpoint,Weekend,18,8,8,0,0,324,528.0
112,Brooklyn,Greenpoint,Weekend,19,8,8,0,0,298,536.0
112,Brooklyn,Greenpoint,Weekend,20,8,8,0,0,297,539.5
112,Brooklyn,Greenpoint,Weekend,21,8,8,0,0,240,518.5
112,Brooklyn,Greenpoint,Weekend,22,8,8,3,2,185,502.5
112,Brooklyn,Greenpoint,Weekend,23,8,8,4,3,144,408.5
113,Manhattan,Greenwich Village North,Weekday,0,22,22,1,0,50,86.0
113,Manhattan,Greenwich Village North,Weekday,1,22,22,1,0,20,43.5
113,Manhattan,Greenwich Village North,Weekday,2,22,22,1,0,12,27.0
113,Manhattan,Greenwich Village North,Weekday,3,22,22,3,2,8,21.0
113,Manhattan,Greenwich Village North,Weekday,4,22,22,2,2,19,35.0
113,Manhattan,Greenwich Village North,Weekday,5,22,22,5,0,37,54.0
113,Manhattan,Greenwich Village North,Weekday,6,22,22,4,0,74,86.5
113,Manhattan,Greenwich Village North,Weekday,7,22,22,0,0,77,128.0
113,Manhattan,Greenwich Village North,Weekday,8,22,22,2,0,122,176.5
113,Manhattan,Greenwich Village North,Weekday,9,22,22,0,0,135,169.5
113,Manhattan,Greenwich Village North,Weekday,10,22,22,0,0,114,157.0
113,Manhattan,Greenwich Village North,Weekday,11,22,22,0,0,107,142.5
113,Manhattan,Greenwich Village North,Weekday,12,22,22,0,0,95,153.0
113,Manhattan,Greenwich Village North,Weekday,13,22,22,0,0,123,163.5
113,Manhattan,Greenwich Village North,Weekday,14,22,22,0,0,139,178.0
113,Manhattan,Greenwich Village North,Weekday,15,22,22,0,0,161,199.5
113,Manhattan,Greenwich Village North,Weekday,16,22,22,1,1,169,209.0
113,Manhattan,Greenwich Village North,Weekday,17,22,22,0,0,181,241.0
113,Manhattan,Greenwich Village North,Weekday,18,22,22,2,0,203,285.5
113,Manhattan,Greenwich Village North,Weekday,19,22,22,0,0,182,267.5
113,Manhattan,Greenwich Village North,Weekday,20,22,22,0,0,211,290.0
113,Manhattan,Greenwich Village North,Weekday,21,22,22,8,3,182,282.5
113,Manhattan,Greenwich Village North,Weekday,22,22,22,12,7,155,226.0
113,Manhattan,Greenwich Village North,Weekday,23,22,22,9,5,82,187.0
113,Manhattan,Greenwich Village North,Weekend,0,8,8,5,5,195,215.5
113,Manhattan,Greenwich Village North,Weekend,1,8,8,7,5,146,190.5
113,Manhattan,Greenwich Village North,Weekend,2,8,8,5,2,142,161.0
113,Manhattan,Greenwich Village North,Weekend,3,8,8,2,0,73,109.0
113,Manhattan,Greenwich Village North,Weekend,4,8,8,2,0,63,74.0
113,Manhattan,Greenwich Village North,Weekend,5,8,8,1,1,29,41.0
113,Manhattan,Greenwich Village North,Weekend,6,8,8,0,0,32,49.5
113,Manhattan,Greenwich Village North,Weekend,7,8,8,0,0,34,53.0
113,Manhattan,Greenwich Village North,Weekend,8,8,8,0,1,65,88.5
113,Manhattan,Greenwich Village North,Weekend,9,8,8,0,0,94,121.0
113,Manhattan,Greenwich Village North,Weekend,10,8,8,0,0,129,159.0
113,Manhattan,Greenwich Village North,Weekend,11,8,8,0,0,156,195.5
113,Manhattan,Greenwich Village North,Weekend,12,8,8,0,0,176,210.5
113,Manhattan,Greenwich Village North,Weekend,13,8,8,0,0,181,218.5
113,Manhattan,Greenwich Village North,Weekend,14,8,8,1,0,172,196.5
113,Manhattan,Greenwich Village North,Weekend,15,8,8,1,1,173,214.0
113,Manhattan,Greenwich Village North,Weekend,16,8,8,1,1,199,219.0
113,Manhattan,Greenwich Village North,Weekend,17,8,8,0,1,153,243.5
113,Manhattan,Greenwich Village North,Weekend,18,8,8,0,0,157,248.5
113,Manhattan,Greenwich Village North,Weekend,19,8,8,0,0,134,245.0
113,Manhattan,Greenwich Village North,Weekend,20,8,8,0,0,183,270.0
113,Manhattan,Greenwich Village North,Weekend,21,8,8,0,0,152,265.0
113,Manhattan,Greenwich Village North,Weekend,22,8,8,0,0,124,241.0
113,Manhattan,Greenwich Village North,Weekend,23,8,8,1,0,94,191.5
114,Manhattan,Greenwich Village South,Weekday,0,22,22,2,2,97,172.5
114,Manhattan,Greenwich Village South,Weekday,1,22,22,0,0,61,88.5
114,Manhattan,Greenwich Village South,Weekday,2,22,22,0,1,22,48.5
114,Manhattan,Greenwich Village South,Weekday,3,22,22,0,0,14,34.0
114,Manhattan,Greenwich Village South,Weekday,4,22,22,2,3,12,27.5
114,Manhattan,Greenwich Village South,Weekday,5,22,22,6,2,22,29.5
114,Manhattan,Greenwich Village South,Weekday,6,22,22,3,1,31,46.5
114,Manhattan,Greenwich Village South,Weekday,7,22,22,0,0,51,69.5
114,Manhattan,Greenwich Village South,Weekday,8,22,22,7,1,65,96.0
114,Manhattan,Greenwich Village South,Weekday,9,22,22,0,0,69,98.5
114,Manhattan,Greenwich Village South,Weekday,10,22,22,0,0,71,96.0
114,Manhattan,Greenwich Village South,Weekday,11,22,22,0,1,72,92.0
114,Manhattan,Greenwich Village South,Weekday,12,22,22,0,0,76,97.0
114,Manhattan,Greenwich Village South,Weekday,13,22,22,0,0,88,118.0
114,Manhattan,Greenwich Village South,Weekday,14,22,22,0,0,68,110.0
114,Manhattan,Greenwich Village South,Weekday,15,22,22,0,0,105,123.5
114,Manhattan,Greenwich Village South,Weekday,16,22,22,2,1,110,142.0
114,Manhattan,Greenwich Village South,Weekday,17,22,22,0,0,114,169.0
114,Manhattan,Greenwich Village South,Weekday,18,22,22,0,0,145,214.5
114,Manhattan,Greenwich Village South,Weekday,19,22,22,0,0,163,240.5
114,Manhattan,Greenwich Village South,Weekday,20,22,22,0,0,217,340.5
114,Manhattan,Greenwich Village South,Weekday,21,22,22,6,1,209,379.5
114,Manhattan,Greenwich Village South,Weekday,22,22,22,11,1,176,359.5
114,Manhattan,Greenwich Village South,Weekday,23,22,22,8,4,168,291.0
114,Manhattan,Greenwich Village South,Weekend,0,8,8,8,8,414,501.5
114,Manhattan,Greenwich Village South,Weekend,1,8,8,8,8,414,484.0
114,Manhattan,Greenwich Village South,Weekend,2,8,8,6,6,331,367.5
114,Manhattan,Greenwich Village South,Weekend,3,8,8,3,2,183,243.5
114,Manhattan,Greenwich Village South,Weekend,4,8,8,1,2,63,84.0
114,Manhattan,Greenwich Village South,Weekend,5,8,8,0,0,35,47.0
114,Manhattan,Greenwich Village South,Weekend,6,8,8,0,0,29,34.0
114,Manhattan,Greenwich Village South,Weekend,7,8,8,0,0,28,35.5
114,Manhattan,Greenwich Village South,Weekend,8,8,8,0,0,45,47.5
114,Manhattan,Greenwich Village South,Weekend,9,8,8,0,0,56,78.5
114,Manhattan,Greenwich Village South,Weekend,10,8,8,0,0,88,104.5
114,Manhattan,Greenwich Village South,Weekend,11,8,8,0,0,96,132.0
114,Manhattan,Greenwich Village South,Weekend,12,8,8,0,0,128,167.5
114,Manhattan,Greenwich Village South,Weekend,13,8,8,0,0,159,178.0
114,Manhattan,Greenwich Village South,Weekend,14,8,8,0,0,131,167.5
114,Manhattan,Greenwich Village South,Weekend,15,8,8,1,1,169,207.0
114,Manhattan,Greenwich Village South,Weekend,16,8,8,1,0,167,211.0
114,Manhattan,Greenwich Village South,Weekend,17,8,8,0,0,145,217.5
114,Manhattan,Greenwich Village South,Weekend,18,8,8,0,0,109,227.5
114,Manhattan,Greenwich Village South,Weekend,19,8,8,0,0,150,272.5
114,Manhattan,Greenwich Village South,Weekend,20,8,8,0,0,183,322.5
114,Manhattan,Greenwich Village South,Weekend,21,8,8,1,1,201,381.0
114,Manhattan,Greenwich Village South,Weekend,22,8,8,0,0,135,388.0
114,Manhattan,Greenwich Village South,Weekend,23,8,8,3,0,156,353.5
115,Staten Island,Grymes Hill/Clifton,Weekday,0,22,22,21,18,4,9.5
115,Staten Island,Grymes Hill/Clifton,Weekday,1,22,22,22,13,2,6.0
115,Staten Island,Grymes Hill/Clifton,Weekday,2,21,22,21,16,2,3.0
115,Staten Island,Grymes Hill/Clifton,Weekday,3,22,22,21,20,2,4.5
115,Staten Island,Grymes Hill/Clifton,Weekday,4,22,22,21,20,2,7.5
115,Staten Island,Grymes Hill/Clifton,Weekday,5,22,22,20,14,8,14.0
115,Staten Island,Grymes Hill/Clifton,Weekday,6,22,22,22,20,25,37.0
115,Staten Island,Grymes Hill/Clifton,Weekday,7,22,22,22,20,35,48.0
115,Staten Island,Grymes Hill/Clifton,Weekday,8,22,22,22,19,41,56.0
115,Staten Island,Grymes Hill/Clifton,Weekday,9,22,22,22,18,32,39.0
115,Staten Island,Grymes Hill/Clifton,Weekday,10,22,22,22,19,17,27.0
115,Staten Island,Grymes Hill/Clifton,Weekday,11,22,22,22,21,22,30.5
115,Staten Island,Grymes Hill/Clifton,Weekday,12,22,22,22,16,23,28.0
115,Staten Island,Grymes Hill/Clifton,Weekday,13,22,22,21,18,21,32.0
115,Staten Island,Grymes Hill/Clifton,Weekday,14,22,22,21,16,27,37.0
115,Staten Island,Grymes Hill/Clifton,Weekday,15,22,22,22,17,24,32.5
115,Staten Island,Grymes Hill/Clifton,Weekday,16,22,22,19,13,19,29.0
115,Staten Island,Grymes Hill/Clifton,Weekday,17,22,22,17,8,21,27.5
115,Staten Island,Grymes Hill/Clifton,Weekday,18,22,22,22,17,16,23.5
115,Staten Island,Grymes Hill/Clifton,Weekday,19,22,22,22,17,13,23.5
115,Staten Island,Grymes Hill/Clifton,Weekday,20,22,22,19,16,12,19.5
115,Staten Island,Grymes Hill/Clifton,Weekday,21,22,22,18,14,11,18.5
115,Staten Island,Grymes Hill/Clifton,Weekday,22,22,22,21,17,12,22.5
115,Staten Island,Grymes Hill/Clifton,Weekday,23,22,22,21,17,9,15.0
115,Staten Island,Grymes Hill/Clifton,Weekend,0,8,8,7,7,10,15.5
115,Staten Island,Grymes Hill/Clifton,Weekend,1,8,8,7,7,8,12.5
115,Staten Island,Grymes Hill/Clifton,Weekend,2,8,8,7,6,3,6.5
115,Staten Island,Grymes Hill/Clifton,Weekend,3,8,8,8,7,4,6.5
115,Staten Island,Grymes Hill/Clifton,Weekend,4,8,8,5,5,4,6.5
115,Staten Island,Grymes Hill/Clifton,Weekend,5,8,8,8,5,7,12.5
115,Staten Island,Grymes Hill/Clifton,Weekend,6,8,8,8,5,17,22.5
115,Staten Island,Grymes Hill/Clifton,Weekend,7,8,8,8,8,18,27.5
115,Staten Island,Grymes Hill/Clifton,Weekend,8,8,8,8,8,27,32.0
115,Staten Island,Grymes Hill/Clifton,Weekend,9,8,8,8,6,14,28.5
115,Staten Island,Grymes Hill/Clifton,Weekend,10,8,8,8,7,16,29.5
115,Staten Island,Grymes Hill/Clifton,Weekend,11,8,8,8,8,26,33.0
115,Staten Island,Grymes Hill/Clifton,Weekend,12,8,8,8,8,19,29.0
115,Staten Island,Grymes Hill/Clifton,Weekend,13,8,8,7,7,26,31.0
115,Staten Island,Grymes Hill/Clifton,Weekend,14,8,8,5,4,22,31.5
115,Staten Island,Grymes Hill/Clifton,Weekend,15,8,8,7,6,19,27.0
115,Staten Island,Grymes Hill/Clifton,Weekend,16,8,8,6,6,16,28.0
115,Staten Island,Grymes Hill/Clifton,Weekend,17,8,8,7,7,22,31.0
115,Staten Island,Grymes Hill/Clifton,Weekend,18,8,8,8,8,16,26.5
115,Staten Island,Grymes Hill/Clifton,Weekend,19,8,8,8,7,15,26.0
115,Staten Island,Grymes Hill/Clifton,Weekend,20,8,8,8,6,19,30.5
115,Staten Island,Grymes Hill/Clifton,Weekend,21,8,8,8,6,14,23.5
115,Staten Island,Grymes Hill/Clifton,Weekend,22,8,8,8,8,12,25.0
115,Staten Island,Grymes Hill/Clifton,Weekend,23,8,8,8,6,12,21.0
116,Manhattan,Hamilton Heights,Weekday,0,22,22,12,4,60,87.0
116,Manhattan,Hamilton Heights,Weekday,1,22,22,17,11,39,54.5
116,Manhattan,Hamilton Heights,Weekday,2,22,22,15,15,28,40.0
116,Manhattan,Hamilton Heights,Weekday,3,22,22,13,10,32,43.5
116,Manhattan,Hamilton Heights,Weekday,4,22,22,19,18,37,46.0
116,Manhattan,Hamilton Heights,Weekday,5,22,22,22,18,54,69.5
116,Manhattan,Hamilton Heights,Weekday,6,22,22,20,20,105,128.0
116,Manhattan,Hamilton Heights,Weekday,7,22,22,16,17,120,183.0
116,Manhattan,Hamilton Heights,Weekday,8,22,22,14,13,178,213.5
116,Manhattan,Hamilton Heights,Weekday,9,22,22,7,6,157,173.0
116,Manhattan,Hamilton Heights,Weekday,10,22,22,5,7,110,136.0
116,Manhattan,Hamilton Heights,Weekday,11,22,22,9,9,94,113.0
116,Manhattan,Hamilton Heights,Weekday,12,22,22,10,9,93,114.5
116,Manhattan,Hamilton Heights,Weekday,13,22,22,13,9,92,120.0
116,Manhattan,Hamilton Heights,Weekday,14,22,22,13,14,94,127.5
116,Manhattan,Hamilton Heights,Weekday,15,22,22,21,17,85,121.5
116,Manhattan,Hamilton Heights,Weekday,16,22,22,20,19,93,122.0
116,Manhattan,Hamilton Heights,Weekday,17,22,22,22,21,129,149.0
116,Manhattan,Hamilton Heights,Weekday,18,22,22,20,20,134,161.5
116,Manhattan,Hamilton Heights,Weekday,19,22,22,21,19,112,138.0
116,Manhattan,Hamilton Heights,Weekday,20,22,22,22,18,107,139.5
116,Manhattan,Hamilton Heights,Weekday,21,22,22,16,16,99,141.0
116,Manhattan,Hamilton Heights,Weekday,22,22,22,11,10,108,155.0
116,Manhattan,Hamilton Heights,Weekday,23,22,22,11,8,111,143.5
116,Manhattan,Hamilton Heights,Weekend,0,8,8,3,5,154,186.5
116,Manhattan,Hamilton Heights,Weekend,1,8,8,3,6,110,136.0
116,Manhattan,Hamilton Heights,Weekend,2,8,8,0,3,91,110.0
116,Manhattan,Hamilton Heights,Weekend,3,8,8,0,1,67,76.5
116,Manhattan,Hamilton Heights,Weekend,4,8,8,2,2,48,64.5
116,Manhattan,Hamilton Heights,Weekend,5,8,8,6,5,54,64.0
116,Manhattan,Hamilton Heights,Weekend,6,8,8,5,5,72,78.0
116,Manhattan,Hamilton Heights,Weekend,7,8,8,3,3,83,99.5
116,Manhattan,Hamilton Heights,Weekend,8,8,8,4,2,94,121.5
116,Manhattan,Hamilton Heights,Weekend,9,8,8,5,4,131,171.0
116,Manhattan,Hamilton Heights,Weekend,10,8,8,3,4,146,165.5
116,Manhattan,Hamilton Heights,Weekend,11,8,8,7,5,138,167.5
116,Manhattan,Hamilton Heights,Weekend,12,8,8,6,7,139,153.5
116,Manhattan,Hamilton Heights,Weekend,13,8,8,8,8,126,174.0
116,Manhattan,Hamilton Heights,Weekend,14,8,8,8,7,143,183.0
116,Manhattan,Hamilton Heights,Weekend,15,8,8,8,8,139,160.0
116,Manhattan,Hamilton Heights,Weekend,16,8,8,8,7,132,150.5
116,Manhattan,Hamilton Heights,Weekend,17,8,8,7,8,132,161.5
116,Manhattan,Hamilton Heights,Weekend,18,8,8,8,8,136,179.0
116,Manhattan,Hamilton Heights,Weekend,19,8,8,8,8,120,163.0
116,Manhattan,Hamilton Heights,Weekend,20,8,8,6,4,137,167.0
116,Manhattan,Hamilton Heights,Weekend,21,8,8,7,5,145,190.5
116,Manhattan,Hamilton Heights,Weekend,22,8,8,5,6,147,181.5
116,Manhattan,Hamilton Heights,Weekend,23,8,8,2,4,114,156.0
117,Queens,Hammels/Arverne,Weekday,0,22,22,22,22,19,26.0
117,Queens,Hammels/Arverne,Weekday,1,22,22,22,22,9,16.5
117,Queens,Hammels/Arverne,Weekday,2,22,22,22,21,8,14.5
117,Queens,Hammels/Arverne,Weekday,3,22,22,22,22,6,13.0
117,Queens,Hammels/Arverne,Weekday,4,22,22,22,22,9,18.0
117,Queens,Hammels/Arverne,Weekday,5,22,22,22,22,19,30.0
117,Queens,Hammels/Arverne,Weekday,6,22,22,22,22,44,54.5
117,Queens,Hammels/Arverne,Weekday,7,22,22,22,22,48,72.0
117,Queens,Hammels/Arverne,Weekday,8,22,22,22,22,71,82.0
117,Queens,Hammels/Arverne,Weekday,9,22,22,22,22,52,61.0
117,Queens,Hammels/Arverne,Weekday,10,22,22,22,21,38,55.0
117,Queens,Hammels/Arverne,Weekday,11,22,22,22,22,26,48.0
117,Queens,Hammels/Arverne,Weekday,12,22,22,22,22,36,53.0
117,Queens,Hammels/Arverne,Weekday,13,22,22,22,22,33,55.5
117,Queens,Hammels/Arverne,Weekday,14,22,22,22,22,41,62.0
117,Queens,Hammels/Arverne,Weekday,15,22,22,22,22,45,63.5
117,Queens,Hammels/Arverne,Weekday,16,22,22,22,21,43,65.5
117,Queens,Hammels/Arverne,Weekday,17,22,22,22,19,48,63.0
117,Queens,Hammels/Arverne,Weekday,18,22,22,22,19,43,57.0
117,Queens,Hammels/Arverne,Weekday,19,22,22,22,19,38,53.0
117,Queens,Hammels/Arverne,Weekday,20,22,22,22,21,40,56.5
117,Queens,Hammels/Arverne,Weekday,21,22,22,22,20,35,52.5
117,Queens,Hammels/Arverne,Weekday,22,22,22,22,21,26,56.5
117,Queens,Hammels/Arverne,Weekday,23,22,22,22,21,32,44.0
117,Queens,Hammels/Arverne,Weekend,0,8,8,8,8,32,49.5
117,Queens,Hammels/Arverne,Weekend,1,8,8,8,8,25,35.0
117,Queens,Hammels/Arverne,Weekend,2,8,8,8,7,12,20.5
117,Queens,Hammels/Arverne,Weekend,3,8,8,8,8,14,20.5
117,Queens,Hammels/Arverne,Weekend,4,8,8,8,6,11,22.5
117,Queens,Hammels/Arverne,Weekend,5,8,8,7,7,22,30.0
